Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2024-03-11,115,30248,31877,5699,26192,19047,13714,26475,19123,13780,25910,18941,13622,140,0,0.015585435301431829,0.005062166376607691,0.005062166376607691,0.028020837383252353,0.012065850374786854,0.012065850374786854,0.0031500332196113066,0,0,355,76,66,637,182,158,72,0,0,497,977,72,201818,202298,201393
2024-03-18,116,26980,28305,5060,29180,22525,14285,29787,22695,14419,28567,22286,14097,122,0,0.0153480877797493,0.004928613177126609,0.004928613177126609,0.027678281063805252,0.011890912419953138,0.011890912419953138,0.0030178944956933476,0,0,402,94,68,733,227,164,78,0,0,564,1124,78,202382,203422,201471
2024-03-25,117,24060,25133,4493,31762,25589,14784,32728,25867,14986,30776,25192,14495,103,0,0.015110740258066767,0.004795059977645526,0.004795059977645526,0.027335724744358143,0.011715974465119423,0.011715974465119423,0.0028857557717753904,0,0,441,108,68,814,266,169,82,0,0,617,1249,82,202999,204671,201553
2024-04-01,118,21449,22317,3989,33986,28286,15219,35339,28683,15490,32589,27709,14826,85,0,0.014873392736384237,0.004661506778164442,0.004661506778164442,0.026993168424911045,0.011541036510285707,0.011541036510285707,0.0027536170478574297,0,0,472,119,69,883,299,173,85,0,0,660,1355,85,203659,206026,201638
2024-04-08,119,19111,19816,3542,35893,30659,15597,37658,31184,15937,34051,29884,15097,66,0,0.014636045214701708,0.004527953578683359,0.004527953578683359,0.02665061210546394,0.011366098555451993,0.011366098555451993,0.002621478323939474,0,0,497,128,69,942,326,176,85,0,0,694,1444,85,204353,207470,201723
2024-04-15,120,17017,17595,3145,37518,32745,15925,39715,33405,16334,35202,31756,15316,48,0,0.014398697693019179,0.004394400379202277,0.004394400379202277,0.026308055786016842,0.01119116060061828,0.01119116060061828,0.0024893396000215152,0,0,517,135,69,991,349,178,85,0,0,721,1518,85,205074,208988,201808
2024-04-22,121,15140,15623,2793,38894,34577,16209,41539,35377,16686,36078,33360,15488,30,0,0.01416135017133665,0.004260847179721194,0.004260847179721194,0.025965499466569744,0.011016222645784564,0.011016222645784564,0.0023572008761035563,0,0,531,140,68,1031,368,180,83,0,0,739,1579,83,205813,210567,201891
2024-04-29,122,13454,13872,2480,40049,36185,16455,43156,37128,16999,36711,34727,15620,11,0,0.01392400264965412,0.004127293980240112,0.004127293980240112,0.025622943147122643,0.01084128469095085,0.01084128469095085,0.002225062152185599,0,0,542,143,67,1064,384,181,80,0,0,752,1629,80,206565,212196,201971
2024-05-06,123,11946,12317,2202,41009,37595,16667,44587,38683,17277,37128,35886,15717,0,0,0.01368665512797159,0.0039937407807590294,0.0039937407807590294,0.02528038682767554,0.010666346736117136,0.010666346736117136,0.00209292342826764,0,0,548,145,66,1091,396,181,77,0,0,759,1668,77,207324,213864,202048
2024-05-13,124,10607,10937,1955,41796,38830,16850,45853,40063,17524,37355,36860,15783,0,0,0.013449307606289061,0.003860187581277947,0.003860187581277947,0.02493783050822844,0.01049140878128342,0.01049140878128342,0.0019607847043496846,0,0,552,145,64,1112,406,181,73,0,0,761,1699,73,208085,215563,202121
